Listing ID,Host ID,Number of Listings Per Host,City,Latitude,Longitude,Listing Type,Price,Minimum Nights,Availability,Number of Reviews
15743600,13815355,1,San Francisco,37.75369,-122.40039,Private room,40,30,273,2
15769128,100390518,25,San Francisco,37.78521,-122.40723,Private room,75,1,106,46
15769324,100390518,25,San Francisco,37.78712,-122.40939,Private room,65,1,115,46
15770116,91488071,3,San Francisco,37.79588,-122.42757,Entire home/apt,225,30,166,57
15774694,38798505,1,San Francisco,37.77385,-122.43923,Entire home/apt,140,30,358,0
15775423,6865905,3,San Francisco,37.73438,-122.4179,Entire home/apt,210,30,56,3
15776727,15024043,1,San Francisco,37.76443,-122.42759,Entire home/apt,200,30,356,45
15785104,5805679,4,San Francisco,37.76379,-122.43972,Entire home/apt,613,3,312,48
15792140,81009974,4,San Francisco,37.78113,-122.39542,Private room,90,1,153,67
15806021,346580,1,San Francisco,37.73317,-122.43184,Entire home/apt,100,2,95,11
15812013,97865629,3,San Francisco,37.80587,-122.41946,Private room,229,1,64,125
15843007,9270394,1,San Francisco,37.71294,-122.39887,Entire home/apt,63,30,72,71
15843930,65647390,1,San Francisco,37.76694,-122.43456,Entire home/apt,280,30,303,48
15849484,69727514,1,San Francisco,37.77393,-122.47998,Entire home/apt,175,2,66,50
15870673,38836,39,San Francisco,37.77318,-122.42237,Entire home/apt,166,30,364,5
15871266,102890014,1,San Francisco,37.79733,-122.39908,Entire home/apt,295,80,269,6
15873231,93714995,13,San Francisco,37.78931,-122.40588,Private room,63,32,89,20
15901668,24837365,1,San Francisco,37.8003,-122.42142,Entire home/apt,200,80,89,3
15903424,88656778,1,San Francisco,37.74497,-122.48874,Entire home/apt,115,2,130,168
15904098,93714995,13,San Francisco,37.78931,-122.40588,Private room,40,32,68,29
15929798,103370502,1,San Francisco,37.72219,-122.41179,Entire home/apt,125,2,77,104
15939264,22267913,2,San Francisco,37.71855,-122.40042,Entire home/apt,55,30,335,16
15939487,22267913,2,San Francisco,37.71959,-122.39985,Entire home/apt,55,30,365,21
15957623,30075056,1,San Francisco,37.74689,-122.41698,Entire home/apt,360,11,115,13
15957963,93714995,13,San Francisco,37.78931,-122.40588,Private room,67,32,89,44
15970624,48005494,111,San Francisco,37.77212,-122.41208,Entire home/apt,129,30,250,1
15987415,103884979,11,San Francisco,37.77655,-122.41538,Private room,64,1,172,23
15999214,27123550,5,San Francisco,37.73462,-122.38806,Private room,65,30,156,7
15999597,6727363,1,San Francisco,37.76218,-122.44435,Entire home/apt,150,30,363,9
16013094,30283594,13,San Francisco,37.79207,-122.39196,Entire home/apt,514,30,364,1
16026556,1682188,18,San Francisco,37.77199,-122.41632,Private room,71,30,250,2
16051031,100390518,25,San Francisco,37.78702,-122.40866,Private room,75,1,115,29
16052484,55971219,1,San Francisco,37.75261,-122.43108,Private room,157,1,179,86
16052656,25707444,1,San Francisco,37.75099,-122.44078,Entire home/apt,566,2,194,39
16068498,104680075,1,San Francisco,37.77208,-122.45143,Entire home/apt,93,30,89,5
16079346,50381482,1,San Francisco,37.76594,-122.44624,Private room,110,30,89,60
16082636,48005494,111,San Francisco,37.78555,-122.397,Entire home/apt,210,30,38,3
16086843,93714995,13,San Francisco,37.78931,-122.40588,Private room,95,1,179,247
16088064,75323230,2,San Francisco,37.79022,-122.41632,Entire home/apt,430,30,364,117
16089156,1716457,1,San Francisco,37.7266,-122.43687,Entire home/apt,125,3,64,87
16162370,48005494,111,San Francisco,37.77206,-122.41045,Entire home/apt,212,30,250,2
16162542,48005494,111,San Francisco,37.77226,-122.41074,Entire home/apt,156,30,292,4
16162624,48005494,111,San Francisco,37.77402,-122.41174,Entire home/apt,116,30,365,0
16162625,93714995,13,San Francisco,37.78931,-122.40588,Private room,95,1,179,229
16162846,48005494,111,San Francisco,37.77319,-122.41047,Entire home/apt,128,30,339,3
16173016,105578739,1,San Francisco,37.76148,-122.40925,Entire home/apt,298,1,247,178
16176101,93714995,13,San Francisco,37.78931,-122.40588,Private room,125,1,179,177
16179065,3817487,2,San Francisco,37.75375,-122.43739,Entire home/apt,95,30,322,32
16190202,105724944,1,San Francisco,37.7476,-122.40727,Entire home/apt,70,30,323,33
16204265,1291823,3,San Francisco,37.76016,-122.41929,Private room,99,1,89,353
16228848,93714995,13,San Francisco,37.78931,-122.40588,Private room,95,1,179,205
16244433,6703252,1,San Francisco,37.74218,-122.44032,Entire home/apt,159,3,64,173
16257289,38836,39,San Francisco,37.7427,-122.42895,Entire home/apt,121,30,191,1
16274869,106443340,2,San Francisco,37.77193,-122.4179,Entire home/apt,300,30,179,37
16287044,106535057,1,San Francisco,37.78074,-122.47458,Entire home/apt,133,30,345,7
16297383,1682188,18,San Francisco,37.77397,-122.41684,Shared room,32,30,22,7
16305055,106687468,1,San Francisco,37.73802,-122.49109,Entire home/apt,138,3,365,87
16312844,8859272,2,San Francisco,37.72478,-122.47291,Private room,50,30,250,2
16331804,106908544,1,San Francisco,37.71255,-122.43693,Entire home/apt,112,30,364,94
16336782,106951010,1,San Francisco,37.7629,-122.48906,Entire home/apt,199,2,63,96
16348139,7610972,4,San Francisco,37.80026,-122.41329,Entire home/apt,650,4,5,10
16362304,36381578,3,San Francisco,37.78089,-122.50488,Private room,77,3,219,115
16406043,48005494,111,San Francisco,37.79502,-122.41946,Entire home/apt,192,30,341,7
16426353,93714995,13,San Francisco,37.78931,-122.40588,Private room,95,1,179,247
16435615,1624329,1,San Francisco,37.78995,-122.39431,Private room,180,3,179,77
16441272,66107483,2,San Francisco,37.74977,-122.50023,Entire home/apt,200,1,89,34
16442951,103599801,1,San Francisco,37.79054,-122.40738,Entire home/apt,140,30,365,3
16443034,88017947,1,San Francisco,37.79364,-122.41746,Private room,70,31,365,41
16469515,8859272,2,San Francisco,37.72442,-122.47393,Private room,40,30,263,1
16497229,19584367,4,San Francisco,37.80487,-122.41377,Private room,48,30,260,77
16519220,5805679,4,San Francisco,37.76386,-122.43992,Entire home/apt,386,3,321,76
16529602,35352879,4,San Francisco,37.74293,-122.4909,Entire home/apt,62,30,89,6
16542790,2513762,3,San Francisco,37.77178,-122.42614,Private room,64,3,155,126
16553684,108988238,1,San Francisco,37.77659,-122.45631,Entire home/apt,115,30,197,5
16556338,8676376,5,San Francisco,37.72602,-122.41936,Private room,43,30,68,136
16560870,46593391,1,San Francisco,37.77124,-122.42833,Entire home/apt,125,30,64,3
16569308,3843691,2,San Francisco,37.7915,-122.43778,Entire home/apt,500,30,364,8
16570444,3843691,2,San Francisco,37.78458,-122.43627,Private room,200,30,179,7
16570808,53195251,3,San Francisco,37.79996,-122.42461,Private room,48,30,333,4
16587632,107141420,2,San Francisco,37.79983,-122.40394,Entire home/apt,100,30,339,6
16602539,3608449,3,San Francisco,37.74339,-122.40942,Entire home/apt,668,2,334,2
16604785,109561020,1,San Francisco,37.77959,-122.49508,Entire home/apt,200,30,179,52
16649876,48785800,1,San Francisco,37.73093,-122.4525,Entire home/apt,165,1,174,157
16652268,110078968,4,San Francisco,37.77072,-122.44519,Entire home/apt,70,30,262,12
16678379,9671092,2,San Francisco,37.76424,-122.47961,Private room,50,30,96,171
16688334,7731691,1,San Francisco,37.79614,-122.42221,Entire home/apt,149,3,19,70
16690768,110520207,1,San Francisco,37.79834,-122.4039,Entire home/apt,100,30,262,8
16700935,4244521,2,San Francisco,37.76344,-122.39494,Private room,139,3,238,172
16706877,110690066,1,San Francisco,37.77008,-122.43255,Entire home/apt,91,1,4,238
16710475,14818517,2,San Francisco,37.75994,-122.39899,Private room,182,1,178,81
16721946,110839823,1,San Francisco,37.72171,-122.45875,Entire home/apt,99,30,179,46
16738680,111017451,1,San Francisco,37.80298,-122.40726,Entire home/apt,146,365,365,1
16753822,90805277,1,San Francisco,37.807,-122.41851,Private room,230,30,177,0
16757454,4406171,1,San Francisco,37.75447,-122.42215,Private room,116,30,179,3
16778737,35352879,4,San Francisco,37.74489,-122.49131,Private room,61,30,72,5
16779057,35352879,4,San Francisco,37.74501,-122.4902,Entire home/apt,56,30,364,7
16779078,93714995,13,San Francisco,37.78931,-122.40588,Private room,125,1,179,167
16797018,3617002,7,San Francisco,37.76093,-122.40333,Private room,84,1,84,180
16824774,3554374,1,San Francisco,37.74577,-122.42393,Entire home/apt,160,3,101,233
16831471,918385,1,San Francisco,37.71441,-122.45986,Private room,110,3,179,110
16839850,44354824,1,San Francisco,37.7927,-122.41531,Entire home/apt,90,30,337,3
16839867,112104531,2,San Francisco,37.80541,-122.44436,Entire home/apt,83,30,161,19
16858141,84154713,2,San Francisco,37.72735,-122.38966,Private room,47,10,96,199
16859985,112329019,1,San Francisco,37.7526,-122.40865,Entire home/apt,199,30,176,11
16868984,112412497,1,San Francisco,37.74189,-122.42124,Private room,124,30,87,4
16872797,32363478,1,San Francisco,37.74529,-122.44681,Private room,51,31,269,314
16897188,5216411,1,San Francisco,37.75379,-122.48265,Private room,105,2,263,155
16897598,30348808,1,San Francisco,37.74299,-122.48054,Entire home/apt,149,2,6,54
16913294,9354894,3,San Francisco,37.78721,-122.38933,Private room,97,61,365,11
16944002,2414700,1,San Francisco,37.79062,-122.41264,Entire home/apt,95,30,358,23
16944675,27960596,2,San Francisco,37.76186,-122.43071,Entire home/apt,264,2,164,86
16972331,100390518,25,San Francisco,37.78664,-122.4088,Private room,75,1,115,30
16972383,100390518,25,San Francisco,37.78674,-122.40927,Private room,75,1,115,44
16972422,100390518,25,San Francisco,37.78536,-122.40917,Private room,75,1,115,28
16975571,8633884,1,San Francisco,37.7594,-122.4599,Entire home/apt,309,2,146,58
16986349,10407041,1,San Francisco,37.77656,-122.40851,Entire home/apt,300,30,180,30
16987679,115849,11,San Francisco,37.7877,-122.41211,Private room,98,4,29,36
17010389,4435448,7,San Francisco,37.77095,-122.4355,Private room,145,1,130,140
17011295,103884979,11,San Francisco,37.77628,-122.41507,Private room,61,1,178,24
17016281,115849,11,San Francisco,37.7877,-122.41211,Private room,98,30,116,41
17016637,106291188,1,San Francisco,37.73523,-122.48099,Private room,88,1,231,203
17026443,114209374,1,San Francisco,37.79065,-122.41021,Private room,42,30,317,68
17029166,20899143,6,San Francisco,37.79064,-122.41718,Entire home/apt,148,30,365,8
17041687,100390518,25,San Francisco,37.78564,-122.40842,Private room,75,1,115,22
17042239,100390518,25,San Francisco,37.78522,-122.40759,Private room,75,1,115,31
17097361,114734955,1,San Francisco,37.76557,-122.42624,Entire home/apt,125,5,83,115
17120944,14003785,3,San Francisco,37.78902,-122.44154,Private room,169,3,306,15
17120964,100390518,25,San Francisco,37.78706,-122.40772,Private room,75,1,115,17
17139721,103884979,11,San Francisco,37.77628,-122.41507,Private room,70,1,174,29
17157954,1281984,1,San Francisco,37.7481,-122.40576,Entire home/apt,235,3,37,54
17172552,27270477,1,San Francisco,37.7473,-122.5022,Entire home/apt,265,30,191,4
17222332,40426550,3,San Francisco,37.71096,-122.44885,Private room,83,30,364,3
17225268,116004419,1,San Francisco,37.7813,-122.40512,Entire home/apt,150,30,162,82
17254515,14692056,1,San Francisco,37.73444,-122.43298,Private room,100,3,44,38
17267153,38836,39,San Francisco,37.76142,-122.41975,Entire home/apt,66,30,365,7
17288451,100672984,3,San Francisco,37.77446,-122.41972,Entire home/apt,180,3,362,48
17301795,7179228,2,San Francisco,37.77777,-122.45531,Entire home/apt,159,30,159,78
17305040,1590064,1,San Francisco,37.7473,-122.40971,Entire home/apt,110,3,28,167
17318005,12767826,1,San Francisco,37.76872,-122.43416,Entire home/apt,132,30,262,110
17345722,1201229,1,San Francisco,37.76156,-122.42885,Entire home/apt,350,30,62,32
17367074,48178529,1,San Francisco,37.72662,-122.4235,Entire home/apt,135,30,66,8
17367829,547669,4,San Francisco,37.7573,-122.49652,Private room,180,30,177,0
17369805,100672984,3,San Francisco,37.76448,-122.42797,Entire home/apt,250,3,121,109
17402726,117653172,1,San Francisco,37.73905,-122.41269,Private room,65,30,89,2
17408466,117716563,1,San Francisco,37.77812,-122.396,Entire home/apt,90,30,342,7
17408793,45156079,1,San Francisco,37.75688,-122.48665,Entire home/apt,148,1,176,286
17419327,115849,11,San Francisco,37.7877,-122.41211,Private room,98,30,116,23
17419803,115849,11,San Francisco,37.7877,-122.41211,Private room,89,30,116,14
17420087,115849,11,San Francisco,37.7877,-122.41211,Private room,89,30,116,34
17421876,61184414,1,San Francisco,37.71851,-122.43753,Entire home/apt,106,2,89,139
17430696,117919835,1,San Francisco,37.72898,-122.45205,Entire home/apt,130,2,275,181
17434665,32614449,1,San Francisco,37.74224,-122.45838,Entire home/apt,104,30,316,64
17438541,77807259,2,San Francisco,37.75406,-122.4861,Entire home/apt,135,30,92,184
17444964,34675376,1,San Francisco,37.75254,-122.44174,Entire home/apt,350,2,52,94
17445405,40297300,4,San Francisco,37.72789,-122.37043,Private room,40,1,362,161
17474556,432070,3,San Francisco,37.77434,-122.43368,Entire home/apt,250,30,336,8
17478285,40297300,4,San Francisco,37.7272,-122.3717,Private room,37,1,355,125
17479999,2716511,1,San Francisco,37.78488,-122.44106,Private room,100,45,120,8
17482888,43033340,1,San Francisco,37.78288,-122.40142,Private room,529,1,11,14
17483684,116440299,1,San Francisco,37.78265,-122.41936,Entire home/apt,97,30,42,2
17511326,383029,2,San Francisco,37.76176,-122.44942,Entire home/apt,225,3,342,25
17543317,2716649,1,San Francisco,37.79842,-122.41879,Private room,190,31,88,7
17576074,40297300,4,San Francisco,37.72859,-122.37181,Private room,47,1,176,125
17585947,836116,1,San Francisco,37.77845,-122.50031,Entire home/apt,157,3,88,129
17587530,119481494,1,San Francisco,37.8009,-122.43895,Entire home/apt,170,30,315,24
17593967,119553914,1,San Francisco,37.75369,-122.42577,Entire home/apt,200,30,179,2
17621716,97865629,3,San Francisco,37.80545,-122.421,Shared room,25,30,64,0
17624633,272645,1,San Francisco,37.77781,-122.41875,Entire home/apt,154,30,180,6
17624771,119843344,1,San Francisco,37.74592,-122.44021,Entire home/apt,150,30,102,81
17642091,6641931,1,San Francisco,37.74591,-122.41848,Entire home/apt,99,2,77,128
17651619,19584367,4,San Francisco,37.80463,-122.41536,Private room,48,30,208,34
17652643,6414607,1,San Francisco,37.75511,-122.41682,Private room,92,7,7,50
17654489,11071025,1,San Francisco,37.80184,-122.44768,Entire home/apt,1295,30,227,1
17717979,50160697,5,San Francisco,37.78544,-122.41505,Private room,95,2,32,64
17731924,48005494,111,San Francisco,37.78129,-122.39226,Entire home/apt,366,30,28,2
17753503,71333862,1,San Francisco,37.73591,-122.41069,Private room,60,1,64,393
17778664,4123335,1,San Francisco,37.78609,-122.46936,Entire home/apt,274,1,157,45
17794741,100390518,25,San Francisco,37.78728,-122.4077,Private room,75,1,115,14
17794830,100390518,25,San Francisco,37.78677,-122.40749,Private room,65,1,115,27
17794868,100390518,25,San Francisco,37.78586,-122.40871,Private room,65,1,115,27
17806044,88054748,2,San Francisco,37.7341,-122.47988,Entire home/apt,225,30,348,21
17811571,15029266,1,San Francisco,37.73753,-122.41729,Entire home/apt,180,5,81,190
17826181,17042045,51,San Francisco,37.78731,-122.40903,Hotel room,69,1,102,62
17826404,5053610,1,San Francisco,37.77652,-122.43755,Entire home/apt,80,30,192,16
17833058,119674934,1,San Francisco,37.80116,-122.40768,Entire home/apt,120,30,179,62
17925808,122392376,1,San Francisco,37.80087,-122.4252,Private room,80,2,263,162
17958677,112104531,2,San Francisco,37.80423,-122.44304,Entire home/apt,83,30,122,19
17979286,7198062,1,San Francisco,37.73333,-122.45911,Entire home/apt,158,2,356,138
17982304,10263963,1,San Francisco,37.76097,-122.43824,Entire home/apt,221,1,175,348
17991554,9671092,2,San Francisco,37.76369,-122.47856,Private room,55,30,153,140
18021096,123920280,1,San Francisco,37.77328,-122.50937,Private room,85,30,268,2
18022892,123931387,2,San Francisco,37.78038,-122.5059,Entire home/apt,155,4,362,25
18026441,4836019,14,San Francisco,37.77792,-122.43759,Private room,42,30,365,3
18026458,4836019,14,San Francisco,37.73137,-122.48747,Private room,41,30,179,6
18059324,23719876,10,San Francisco,37.79046,-122.42069,Private room,60,30,335,2
18061892,19241440,2,San Francisco,37.72841,-122.37159,Private room,95,30,88,10
18069283,27357569,1,San Francisco,37.71192,-122.3887,Private room,131,60,341,4
18077642,863433,2,San Francisco,37.79134,-122.43204,Entire home/apt,990,7,147,7
18079104,71182743,2,San Francisco,37.78598,-122.41518,Entire home/apt,163,30,244,7
18094022,8328141,1,San Francisco,37.77103,-122.43991,Entire home/apt,180,30,318,0
18111498,124779213,2,San Francisco,37.73781,-122.3901,Entire home/apt,81,2,156,19
18120600,114769370,1,San Francisco,37.79266,-122.41057,Entire home/apt,204,30,49,11
18123274,30111455,2,San Francisco,37.76978,-122.43883,Entire home/apt,72,30,304,13
18140914,125069867,1,San Francisco,37.75295,-122.43666,Entire home/apt,183,2,22,97
18156135,4997141,1,San Francisco,37.76111,-122.50282,Entire home/apt,150,2,84,43
18184143,13103932,1,San Francisco,37.76224,-122.43371,Entire home/apt,139,29,1,49
18199221,304688,1,San Francisco,37.77472,-122.47741,Entire home/apt,575,2,89,16
18207663,863303,1,San Francisco,37.75549,-122.43417,Private room,85,30,178,0
18209966,3273603,2,San Francisco,37.77398,-122.42463,Entire home/apt,152,1,19,92
18231981,125934684,1,San Francisco,37.78871,-122.39081,Entire home/apt,100,30,262,12
18238265,93042993,2,San Francisco,37.76134,-122.41368,Entire home/apt,100,30,365,24
18274764,694309,2,San Francisco,37.7929,-122.41383,Entire home/apt,100,30,238,34
18286171,62034618,15,San Francisco,37.73076,-122.49191,Private room,65,1,269,135
18329172,126811548,1,San Francisco,37.72846,-122.40956,Entire home/apt,302,2,177,139
18333674,115849,11,San Francisco,37.7877,-122.41211,Private room,98,30,115,7
18343676,126934642,1,San Francisco,37.75439,-122.40825,Entire home/apt,75,30,359,3
18345958,652949,1,San Francisco,37.74435,-122.41194,Entire home/apt,950,14,48,8
18355851,5977346,5,San Francisco,37.75785,-122.48064,Private room,65,30,365,2
18391290,1682188,18,San Francisco,37.77254,-122.41799,Shared room,33,180,249,0
